Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Un lugar agradable.,"Es un lugar limpio, con bonita arquitectura, tranquilo y con mucha historia, me llevé una grata sorpresa y me gustaría volver con más tiempo porque en realidad tuve pocos días para disfrutar de este lugar.","Ciudad de México, México",11 de agosto de 2016,jun de 2016
,Hermoso,"Buen lugar para un paseo, los árboles son preciosos. Hay un montón de restaurantes cerca. Lugar muy seguro y limpio.","Mundolsheim, Francia",3 de agosto de 2016,ago de 2016
,Tlaxcala guarda secretos hermosos...,"Pareciera que Tlaxcala no tiene nada que ofrecer pero no es así. El centro de la ciudad nos lleva directo a la época colonial. El palacio de gobierno y la iglesia que esta a un costado son solo una probadita de todo lo que tiene esta hermosa ciudad. Hay museos, restaurantes, cafeterías, artesanías, y unas nieves deliciosas en el tianguis que esta a un ladito de los portales. Pasa un dia entero lleno de aventuras junto con tu familia!","Ciudad de México, México",24 de julio de 2016,jul de 2016
,"No esperaba un lugar tan agradable, grata sorpresa.","El centro histórico está totalmente remodelado, sin cableado aéreo, muy bonito, con restaurantes agradables. El sábado y domingo hay tianguis. Recomiendo subir hacia el convento de san Francisco y bajar por la Calle del vecino. ","Cuernavaca, México",22 de julio de 2016,jul de 2016
,"Mucha historia, tradiciones y lugares de interés","Un pueblo muy interesante en su hisotria, costumbres, lleno de haciendas, iglesias y ecoturismo. El centro es pintoresco donde puedes pasarte un fin de semana comiendo muy sabroso y con muchas cosas que hacer y visitar. ",mexico,17 de julio de 2016,jul de 2016
,Bonito lugar ,"Lugar muy tranquilo, con portales a un lado donde comer y tomar tranquilamente . Bien conservado. Eso sí, todo lo abren como a las 9-10 AM ",,16 de julio de 2016,jul de 2016
,Gran lugar para caminar y hacer visto,"Un lugar muy agradable para caminar, la arquitectura, la gente quienes son muy amables, lugar seguro.Comida en el centro es regular, nada especial que comentar, ir a la oficina de turismo y tome algo de información impresa.Tome el autobús de la ciudad turística.","Ciudad de México, México",11 de julio de 2016,jul de 2016
,Un poco de todo... aunque muy mal que se siga defendiendo la tauromaquia,"El centro histórico de Tlaxcala es un bonito lugar para visitar y recorrer con calma disfrutando de todos los elementos que lo componen: la visita a los Murales de Desiderio Hernández Xochitiotzin (a mi entender lo mejor de Tlaxcala), la música en su kiosko, el zócalo y su entorno, la callecita que lleva a la Plaza de Toros y aquí es donde Tlaxcala entra en conflicto conmigo porque no concibo que aún permanezca arraigada esta barbarie. Ir a Tlaxcala es encontrarte a cada paso con defensores de esta crueldad y a mí esta situación me saca de onda. Tlaxcala es un estado pequeño pero lleno de historia que hay que visitar.","Puebla, México",26 de junio de 2016,jul de 2015
,"Agradable, limpio","Los jardines están bien cuidados. La ciudad limpia. El ambiente tranquilo. Se notan varios policías, no sé porqué. Todo se nota tranquilo.","Naucalpan de Juárez, México",25 de junio de 2016,jun de 2016
,Palacio Legilative Tlaxcalas,"El Palacio Legislativo de Tlaxcala está ubicado en el centro histórico al final de Juárez. Una vez fue la estación de autobús donde Mulos sacó los carros en las vías para una distancia de seis o siete millas.El edificio tiene un techo de cristal y una mancha que contiene el mural de los escudos heráldicos de 60 municipios. unidos No hay cuota de entrada, a pedir permiso a la guardia en la puerta delantera. A veces tienen pintura y exposiciones históricas.","APIZACO, TLAXCALA",22 de junio de 2016,dic de 2015
,Una tarde agradable y tradicional,"El Centro Histórico de Tlaxcala es uno de los pocos lugares, en donde puedes pasar un agradable momento en familia sin importar mucho las edades (claro a veces depende de la hora) pero es un lugar al que la tradición, sabor y colores no le faltan.Hay artesanías y artesanos haciéndolas en el momento, restaurantes y juegos para los mas pequeños.",,8 de junio de 2016,sept de 2015
,paseo por el centro de Tlaxcala,"muy bonito y agradable nos tocó un evento de musica regional Tlaxcalteca sus construcciones, y algo muy especial ahí en el centro donde hay una tienda OXXo una columna que era utilizada como picota para castigar a los reos en la época hispánica, una fuente del siglo XVIII, donada por el rey de España, en el palacio de Justicia, las piedras labradas lcon la Bula Papal y el escudo de Armas de España, espectaculares, se repira tranquilidad y alegría por todos lados. no te lo pierdas","Tlaxcala, México",1 de junio de 2016,jun de 2016
,Bueno ,"Pues no hay tantas cosas que hacer, existe un limitado número de actividades aunque es muy tranquilo y sirve para relajarse! ",,3 de mayo de 2016,may de 2016
,Sin duda vale la pena el tiempo,"El Centro Histórico de Tlaxcala es uno de los más compactos de todo el país; un agradable paseo a través de un centro histórico de gran importancia. Incluso si no estás ""en"" la historia de México, la importancia de la ciudad y del estado como punto de montaje para Cortez, etc., podrá disfrutar de un agradable paseo a través de este centro, con una de las más antiguas catedrales del país y anillos de toros, los murales en el edificio municipal de increíble y algunos restaurantes muy buenos. Mi esposa y yo estuvimos allí en agosto pasado en un viaje de un día. Alquilamos local residente Bob Cox como guía y me gustaría recomendar encarecidamente hacerlo, especialmente si usted es un canadiense (US), Americano o europeo y sólo un poco conocedores de la historia del estado. Pero incluso los mexicanos, muchos de los cuales quizás no conoce el papel de la ciudad y el estado jugó en la historia de México, se beneficiaría de los conocimientos ricos Bob's de la zona.",,1 de mayo de 2016,ago de 2015
,Muy pintorezco,"Me encantaron las construcciones, el ambiente, las iglesias, la plaza de toros super bonita, aunque estaban arreglando las calles el acceso fue muy rapido","Puebla, México",26 de abril de 2016,abr de 2016
,Muy buena opción para un fin de semana y muy cerca del área metropolitana,"Hay mucho que conocer, es una ciudad muy limpia, la gente amable, muy lindos lugares y una comida rica. Tiene varios museos que se pueden recorrer a pie, el de la tolerancia, regional y del arte; la basílica de ocotlán espectacular, esa hay que conocerla tomando un tour desde el centro en un camioncito; el teatro Xicohténcatl de 1873 impresionante. Todo vale mucho la pena, tiene un hotel en el centro Posada San Francisco que era una casona remodelada, no pude quedarme porque solo fui por un día, pero me quedé con ganas de regresar!!!","Ciudad de México, México",25 de abril de 2016,abr de 2016
,Bellos colores y jardines bien cuidados,"Casa de Piedra, edificio antiguo que funciona como hotel, los palacios de gobierno, los portales, la plaza de toros, la catedral de la Asunción y la Iglesia de San Pedro forman parte de este bello Centro Histórico de Tlaxcala.","Veracruz, México",14 de abril de 2016,mar de 2016
,Untouristy,"Había un montón de más tráfico desde mi última visita y que estaban haciendo obras permanentes en varias calles que nos lo peor. Esta es una de las capitales coloniales menos visitadas por extranjeros y desde luego vale la pena pasar un día o dos, especialmente teniendo en cuenta su importancia en la historia de la conquista. Para escapar del ajetreo y el bullicio subir la colina adoquinada a la catedral, posiblemente la iglesia más antigua en el país, y que tiene un hermoso techo de estilo entre mudéjar y el púlpito desde que el primer Sermón del Nuevo Mundo supuestamente predicó.","San Miguel de Allende, México",2 de abril de 2016,mar de 2016
,Hermoso centro.,"Muy bonito lugar, edificios antiguos y hermosos, todo està cerca y es muy amable la gente, es bastante tranquila la ciudad.","Ciudad de México, México",21 de marzo de 2016,mar de 2016
,Romántico y bello,"Desde que llegas a Tlaxcala sientes que estás en un lugar amable y maravilloso. Como en todo México, la gente es espectacular. Se puede llegar desde Puebla, tomando un autobus corriente que cuesta apenas 16 pesos (menos de un dólar) a 2016. El trayecto dura algo así como hora y media. Tlaxcala es el estado más seguro de México y tiene un encanto muy especial. Hay un portal en los alrededores del zócalo, en donde puedes comer muchas delicias, con y sin picante. Recomiendo la sopa de camarones al ajillo con nopal, es absolutamente deliciosa. Si quieres comer algo más ""normal"", también encuentras lugares donde hacerlo. Y en comida callejera encuentras de todo: dulces, quesadillas, etc. Hay varios hoteles, todos muy seguros, limpios y bonitos. En lo personal, me sentí espectacular allí y hubiera querido quedarme mucho más tiempo, por lo tranquilo y bello del lugar.","Bogotá, Colombia",28 de febrero de 2016,feb de 2016
,Una Ciudad muy Bonita,"Una ciudad muy hermosa, en el centro hay muchos Museos que puedes ver los fines de semana  sin costos","Ciudad de México, México",19 de febrero de 2016,may de 2015
,Hermoso ,Si vas a Tlaxcala es vital llegar al centro. Museos restaurantes bares y de todo. No tantas cosas para comprar pero si lugares para ver. Sube a Catedral. Visita plaza de toros. Capilla abierta. Mas que recomedado,,9 de febrero de 2016,feb de 2016
,VISITA TLAXCALA - EL CENTRO TE ENAMORARÁ,"En el centro de Tlaxcala hay mucho que conocer, están los murales en el palacio de gobierno, para saber un poco de la historia de este hermoso lugar, esta el portal grande, esta la plaza de toros, por la tarde se puede tomar café, caminar por la calle del vecino y pasar a la iglesia del ex convento de San Francisco. ","Tlaxcala, México",6 de enero de 2016,ene de 2016
,Muy bonito lugar,"Me sorprendió, es un lugar muy bello con mucha historia y en general es un estado del país con poca promoción. Les recomiendo ampliamente Tlaxcala, con su arquitectura colonial, gastronomía y sitios arqueológicos estupendos en sus alrededores.","Santiago de Querétaro, México",6 de enero de 2016,ago de 2015
,Regresaré,"Es un lugar que tiene su encanto, me falto recorrer sus calles y museos así que tengo que regresar. Es un lugar muy cerca del D.F. y que vale la pena visitar.",MEXICO,3 de enero de 2016,ene de 2016
,Excelente opción para viaje en pareja y familia ,"Quede maravillada con esta ciudad!!! Aunque sólo pude visitarla en un sólo día me encontré con buenas opciones de restaurantes, puestitos de artesanías, iglesias y capillas. Espero volver pronto en pareja y quedarme mínimo un fin de semana. Si estas buscando hospedaje a mi me aconsejaron el Hotel San Agustín. Lo googlé y parece buena opción. ",,3 de enero de 2016,ene de 2016
,Centro historico Tlaxcala,"Muy bonito para caminar y visitar los museos e iglesias, lástima los ambulantes y el mal estado de la iglesia de San Jose porque esta muy descuidada y sucia por dentro",,29 de diciembre de 2015,dic de 2015
,Muy ameno a la vista en diciembre,"La plaza es muy limpia y arreglada, todo es tranquilidad, se puede estar con la familia y disfrutar la tarde, restaurantes y lugares para visitar cerca, el clima agradable y las personas locales muy gentiles, es una ciudad digna de visitar, saludos","Cancún, México",27 de diciembre de 2015,dic de 2015
,Una ciudad bonita.,"El Centro de Tlaxcala es un lugar que puedes recorrer en pocos minutos,  se disfruta mucho en la tarde por la iluminación y los restaurantes que puedes visitar. Yo recomiendo tomarse un café en los portales y disfrutar del atardecer.","Ciudad de México, México",23 de diciembre de 2015,dic de 2015
,Espacio limpio y remodelado,"El ambiente del centro de la Capital Tlaxcalteca es tranquilo y acogedor. Se han preocupado por darle un buen aspecto a las calles, a los jardines y a las construcciones. La ciudad es cuna de una de las etnias mejor preparadas para la guerra, en épocas precolombinas, así que hay mucha historia por descubrir. Los negocios de comida ofrecen buenas opciones. Si quieres estacionarte cerca, debes llegar temprano. Hay parquímetros.","Ciudad de México, México",15 de diciembre de 2015,nov de 2015
,Sumergirse aprendiendo a agujerear a las familias sobre las luciérnagas de fuego y su entorno,"Las luciérnagas incendiarias son especies en peligro de extinción ya que hoy en día se han construido cada vez más casas en sus hábitats naturales, el agua y la humedad es menor cada vez y la contaminación por rayos son factores de riesgo a poner en peligro... en este lugar la gente trata de preservar su ecosistema y atmósfera para salvarlas por lo que hicieron de todo para ayudar a este hermoso insecto! Aprendí mucho sobre ellos, aprendí cómo se apareaban y por qué tenían esa luz... definitivamente es un tipo de actividades que los niños deben hacer con sus padres, para tomar conciencia, contacto con la naturaleza y los animales, aprender a respetarlos y cuidarlos. ¡Y la vista a los volcanes es increíble!","Oaxaca, México",20 de enero de 2025,jul de 2024
,El fraude más exitoso.,"El santuario ofrece visitas desde Julio hasta el 18 de Agosto, la familia de mi novia apresuró sus planes para ir el primer fin de semana de Agosto antes de que se acabará la temporada, planeamos el viaje y logramos ir para encontrarnos con un bosque descuidado en el pueblo de Nanacamilpa donde llegaban  coches y camiones sin cesar llenos de personas para visitar el santuario a una entrada con nula organización ni cuidado donde nadie te explica nada y si logras llegar con un guía corre por tu propia suerte, logran meter hasta 3,000 personas en fin de semana lo cual además de hacerle un daño terrible al bosque también genera que en todo momento en el tour se generé tráfico de personas que intentan subir por el mismo sendero mientras el mañoso guía nos paraba a cada 2 minutos para darnos algún dato totalmente innecesario en son de alargar la experiencia todo lo posible para retrasar todo lo posible la verdad sobre el Santuario, ya una vez recorrida la mitad del Sendero 2 y con incontables ocasiones en las que el guía y el tráfico peatonal nos paró, el monitor por fin  se sincero y nos platicó que las 20 luciérnagas que habíamos visto iban a ser todo lo que íbamos a ver por que la temporada ya había terminado desde el 25 de Julio, información que nos pudo haber adelantado desde antes de iniciar ese martirio para que cada quien tomará su decisión o quizás hasta tener la posibilidad de exigir un reembolso, pero claramente esto no les conviene por que es un negocio redondo donde cobran 360 pesos por persona y meten a más de 3,000 por día en fin de semana, ustedes harán sus cuentas y verán por que es un fraude tan exitoso. Una experiencia que no le recomendaría a nadie.",,7 de agosto de 2024,ago de 2024
,Tour desde la CDMX al Santuario de la Luciérnaga,"Una excelente idea el ofrecer un tour con transportación desde la CDMX, las unidades de transporte son con modelos recientes y el operador muy experimentado en el camino.  Recomendamos el Restaurante Tequexquite, los menús que manejan son de comida muy tradicional de la zona, ¡vale la pena visitarlo!!! Para evitar contratiempos,  omitir la visita al poco atractivo  centro de Nanacamilpa.  Recomendamos ampliamente visitar el Rancho San Isidro, aprendimos mucho sobre el proceso de producción del pulque, la comida es exquisita!!! . Por último, la visita al Santuario de Piedra Canteada, fue inolvidable la caminata en el bosque lluvioso por la noche donde convivimos con la naturaleza y pudimos apreciar las luciérnagas, solo recomendamos mayor organización de los guías cuando se tienen tantos visitantes de todas las edades.",,31 de julio de 2024,jul de 2024
,UN FRAUDE TOTAL,"HORIBLE!Te hacen caminar a ciegas en silencio por un bosque por muchísimo tiempo para ver 20 luciernagas! Yo noté que llovería y pregunté si eso afectaría para volver otro día y dijeron  que no.Al final toda enojada le dije a la ""guia"" que donde estaban las luciernagas y me dijo que las gotas de aguas tiraban. Le dije: Entonces por qué nos trajeron en plena lluvia? Y se fue! Le valió!UN FRAUDE TOTAL.",,29 de julio de 2024,jul de 2024
,Noche de Luciérnagas ,"El Santuario de las Luciérnagas es una gran experiencia, no lleven niños, la caminata es larga, en el bosque no se debe hacer ruido, puede estar lloviendo, debe uno concentrarse, caminar con cuidado. Recomiendo hospedarse en Tlaxcala el Hotel Candela es cómodo, limpio a buen precio, cerca del centro y de la terminal de autobuses.",,21 de agosto de 2023,ago de 2023
,Demasiada gente,"Demasiada gente vine hace 15 años fue increíble las miles de luciérnagasAhora apenas ves unos cuantos nada impresionantesEstá más orientado a hacer que la gente viaje, la espera no vale la pena.Es más una cuestión de marketing que de preservación de la naturaleza.","Nueva York, Estado de Nueva York",19 de julio de 2023,jul de 2023
,Maravilloso ,Una experiencia maravillosa excelente la explicación de los guías  muy bonito para acampar junto al lago  ,,15 de julio de 2023,jul de 2023
,Tlaxcala si existe.,"Me encanto el lugar, jamás había visto tantas luciérnagas juntas, sin duda regresaría. Lo recomiendo.Un consejo, si piensan ir en fin de semana reserven con anticipación ya que de no hacerlo será un poco complicado el hospedaje. No olviden ir con botas, de ser posible contra agua, no usen zapatos o tenis, asistan con ropa abrigadora e impermeable, claro no olvides una gorra. Cuando visites el santuario, ve acompañado de alguien agradable, viajar con la mejor compañía hace de los viajes una experiencia inolvidable.",,25 de julio de 2022,jul de 2022
,Demasiado largo!!!,"Duró demasiado!!! Estábamos cansados, ya no se veía nada y nos hacían seguir escuchando historias detenidos en el camino. Entiendo que es logística del parque pero el hecho de tener visitas masivas entorpecía los recorridos. Creo que una hora y media es más que suficiente para subir, asistir el avistamiento y regresar. Recomiendo a los que quiera visitar que vayan en su propio transporte, suban con un grupo y bajen independientemente (o sea solos) porque de lo contrario los harán esperar HORAS!",,23 de julio de 2022,jul de 2022
,Turismo de masas y sin libertad de movimiento,Una gran atracción turística. Gran masa de gente. Todos deben unirse a un grupo más grande con una guía que solo se mueve tan rápido como el miembro más lento. No hay mucha flexibilidad para moverse libremente ya que todo está muy regulado. Hubiera sido una mejor experiencia si hubiera más opciones logísticas para observar y moverse.,,23 de julio de 2022,jul de 2022
,Fin de semana de ensueño,"nos quedamos a dorimir ahi para mayor comodidad, la cabaña ñimpia bonita, con chimenea, baño dos camas, se duerme bien, por la noche fuimos en busca de las luciernagas y tuvimos suerte de que si habia muchas, solo tengan en cuenta que en los dias de luna llena es probable que no vean a muchas asi que chequen sus fechas, al di siguente desayunamos muy rico ahi y dimos una caminata por el bosque , fue un fin de semana increible, nos quedamos en el campamento canto del bosque","Pachuca, México",9 de julio de 2022,ago de 2021
,Lugar maravilloso,"Todos los años en los meses de junio y julio, los bosques de Nanacamilpa se llenan de luciérnagas, las cuales ofrecen un espectáculo nocturno, ya que miles de luciérnagas llenan de forma natural los bosques de luz en medio de la oscuridad. Es un atractivo turístico que dura solo una hora, pero que te permite conectarte con la naturaleza.El santuario abre sus puertas por la noche, a partir de las 8:30, y aunque es una gran experiencia, para algunas personas puede resultar incómoda debido a que la zona es bastante húmeda y el clima es bastante frío ya que este lugar se encuentra en medio de la bosque, si lo visitas es necesario tomar precauciones.",,26 de mayo de 2022,ago de 2021
,Me encanto!!!!,Increíble todo el recorrido solo recomiendo llegar muy temprano o de plano quedarte en los albergues Las tiendas de campaña cuentan con asadores,"Tlaxcala, México",17 de marzo de 2022,jun de 2021
,Bellisimo,A fines del mes de julio acudí al Santuario de las Luciérnagas para el avistamiento y en verdad es un espectáculo magnífico que nos brinda la naturaleza.  Agradezco la oportunidad que tuve de vivirlo.,,26 de agosto de 2021,jul de 2021
,Maravillosa Experiencia con Luciernagas,"Es un espectáculo maravilloso, hay que verlo al menos una vez en la vidaEl lugar está muy bien cuidado y controlado de tal forma que el espectáculo de las luciérnagas se disfruta plenamente","Ciudad de México, México",17 de agosto de 2021,ago de 2021
,La mercadotecnia engaña,"El sábado 7 de agosto hicimos el recorrido de las luciérnagas en Canto del bosque. A mi parecer, muy bonito el lugar, tiene una vista hermosa del bosque desde lo alto, cabañas que se ven muy lindas para descansar un fin de semana, el guía muy atento y amable. Había escuchado y leído mucho sobre esta experiencia y al ver fechas agotadas en varios lugares que ofrecen el servicio supuse que si era una experiencia única para ver este fenómeno. Una amiga me recomendó el lugar y me comentó que cuando fue vio muy pocas luciérnagas y le dijeron que dejara pasar un par de semanas para que el avistamiento fuera mejor. Justo fui semanas después y nada, si vimos 10 luciérnagas fue mucho. Entiendo que es un fenómeno de la naturaleza  y que las condiciones se tenían que dar pero en este caso también nos comentaron que la lluvia ayudaba a que sea mejor el avistamiento y tampoco fue así, pues justo una hora antes había llovido. No es queja, solo expongo mi experiencia que pueda ayudar a decidir pagar por una experiencia que no ves. Quizás fue mala suerte del día o en otros lugares si se vean, tal vez en años anteriores eran otras condiciones de la naturaleza y si había más o quizás me deje llevar por la merca de las redes sociales.",,10 de agosto de 2021,ago de 2021
,Santuario luciérnagas piedra canteada ,"HORRIBLE. Llegamos, solo nos cobraron la entrada normal, no nos preguntaron si solo íbamos al avistamiento o planeábamos quedarnos en el parque y dentro nos disponíamos empezar a acampar y nos salieron con que para acampar eran 100 pesos más POR PERSONA, además de que aparte nos cobraron la leña, 120 por carga (era demasiado grande para el espacio tan pequeño para hacer fogatas. El campamento se veía muy sucio porque todos los contenedores de basura estaban llenos, había restos de fogatas anteriores por todos lados.  A nuestro gusto la entrada  fue muy cara porque no había luz en los baños, ni papel ni jabón (tras pedirlos solo nos dieron papel , el jabón nunca llegó), estaban sucios, mucho menos había regaderas con agua caliente (ni funcionaban). La caminata y la experiencia de las luciérnagas está bien, pero por el precio es excesivo. El restaurante, súper equis la comida y cara. Si no es trucha no vale la pena. ","Toluca, México",9 de agosto de 2021,ago de 2021
,Bonito espectáculo en caminata nocturna,"Nosotros contratamos el recorrido con la agencia las 4e.  La experiencia en general bastante agradable. Te citan a las 5:00 pm en el pueblo de La Soledad cercano a Calpulalan. Transportan a los visitantes al sitio donde tienen sus cabañas y el punto de inicio del recorrido para el avistamiento en un remolque techado jalado por un tractor lo cual evita que tengas que caminar demasiado al sitio dr avistamiento. Esto muy conveniente para los adultos mayores y niños.Mientras se llega la hora apropiada para iniciar la caminata para el avistamiento, te incluyen algunas actividades que se sienten a veces un poco de relleno pero agradables al fin como una platica sobre especies del maíz, degustacion de atole, visita a un muy pequeño criadero de ajolotes y visita a una pequeña sección  restaurada del bosque para mostrarnos las plantas y árboles de la zona y degustacion de pulque.Al empezar a oscurecer te llevan en el remolque al punto del avistamiento que es una pequeña cañada a la que se debe bajar para ver a las luciérnagas. Es una camina realmente ligera.Afortunadamente fuimos entre semana y el grupo era pequeño y bastante educado que siguió las instrucciones del guía de GUARDAR SILENCIO, NO SACAR CELULAR, NO TOMAR FOTOS, ya que eso ahuyenta a las luciérnagas.Tuvimosas suerte de ver muchas luciérnagas que al ser sigilosos, respetuosos y hacernos uno con su entorno, las luciérnagas volaban entre nosotros. El pequeño segmento de bosque que caminamos se veía como luces en árboles de navidad. Un espectáculo muy agradable El recorrido con esta agencia podría sentirse corto pero la experiencia vale mucho la pena.He visto algunas opiniones sobre las expectativas que los turistas tenían. Basada en mi experiencia positiva te digo lo siguiente:1. No esperes ver la cantidad de luciérnagas que muestra la publicidad de las agencias. Si alguna vez viniste y lo viste así que bueno, tuviste suerte. Si no tienes suerte y ves pocas luciérnagas, no te quejes, es un riesgo que de antemano se tiene. Revisa las críticas sobre el servicio que ofrecen las agencias y cual te da la mejor oportunidad de tener un mejor avistamiento.2. Hace frío en la noche, para mi es mucho valor quedarse a acampar, pasar incomodidades en una cabaña o usar los baños que carecen de drenaje. Si no estas acostumbrado a esas limitaciones mejor quedate en un hotel en Calpulalpan. La agencia te facilita las reservaciones de tu preferencia y bolsillo. Nosotros nos quedamos en el Casa Rafaelita, bastante cómodo.3. Si tus niños pequeños son inquietos y le temen a la oscuridad, no los lleves, solo le vas a fastidiar el paseo a los demás. Para mi sorpresa dos niñas pequeñas que fueron al paseo que contratamos resultaron bastante educadas, quietecitas, caritas felices al contemplar la luz de las luciérnagas y preguntas inocentes a los guías.4. No seas necio, NO FOTOS, NO CELULARES, SILENCIO para contemplar a las luciérnagas.","Ciudad de México, México",22 de julio de 2021,jul de 2021
,Tomada de pelo ,"Hay muy pocas luciérnagas, muy por debajo de la expectativa y de la manera en que lo anuncian. No vale la pena el viaje. Será mejor dejar reposar a la naturaleza y no seguir explotando algo que ya realmente se agotó. ",,20 de julio de 2021,jul de 2021
,Canto del Bosque - Excelente!,"Primero, es conveniente especificar que esta opinión es sobre el lugar ""Canto del bosque"", pues al parecer esta página califica de manera genérica varios centros como ""Santuario de las Luciérnagas"" y evidentemente hay muchos proveedores bajo este concepto. Visita del 9 de julio de 2021.- Acotado lo anterior, mi percepción como Excelente del lugar se debe a: 1) Una buena comunicación vía whatsapp desde el inicio para resolver dudas y dar seguimiento a la reservación; 2) Todo el personal, desde la bienvenida al santuario, es sumamente amable y tienen muy presente la idea de ""nosotros lo hacemos, tú vienes a disfrutar"". Una grata felicitación a todos, particularmente para Andrea (nuestra guía) y Álvaro quien entregó la cabaña; 3) Nosotros rentamos un ""glamping"" y francamente excedió nuestras expectativas: la cama fue muy cómoda, la calidad de los blancos es buena, recibes un walkie-talkie para solicitar apoyo en cualquier momento del personal. Aunque el triangulito puede parecer pequeño, en realidad es acogedor, incluso tiene espacio al interior para una mesita y un par de bancos; 4) Conviene aclarar que, con el pago del hospedaje, este precio ya incluye el paseo nocturno, una carga de leña (generosa) y el desayuno de la mañana siguiente, que si bien se oferta como ""buffet"" en realidad es a la carta, con porciones muy razonables. El sazón es adecuado, y 5) Los paisajes, el entorno hacen que valga mucho la pena el viaje, fue excelente para desconectarse un rato. Respecto a la experiencia en sí, desde luego, no se percibe como se ve en algunas fotografías con exceso de luces, pero eso no demerita el espectáculo. Tuvimos suerte que ese día no llovió y tuvimos un buen avistamiento, los guías explican por qué salen por un espacio de unos 45 minutos aproximadamente y luego se ocultan. Finalmente, leo que algunas reseñas no recomiendan llevar niños, aunque en realidad en tanto sean educados y disciplinados no habría problema con el respeto y el guardar silencio. La caminata a pesar de que se realiza en oscuridad al regreso no representa una dificultad excesiva, el sendero no es silvestre. Saludos,","Ciudad de México, México",17 de julio de 2021,jul de 2021
,Luciérnagas,"El lugar muy caro para lo que ofrece, el servicio del restaurante muy lento y la comida fria. Las cabañas dejan mucho que desear para el $$$ éramos un grupo bastante grande y para nada están preparados, la reserva se hizo con 7 meses aprox de anticipación un viaje muy esperado que nos deja un mal sabor de boca!",,9 de julio de 2021,jul de 2021
,Santuario de luciernagas,Excelente lugar para convivir con la naturaleza. Varias buenas opciones para pasar el fin de semana con la familia.,,18 de febrero de 2020,dic de 2019
,Ideal para visitar fuera de temporada,"Lo visitamos en diciembre y no había actividades, lo cual nos pareció muy bien porque así pudimos tener todo el parque para nosotros y disfrutar de la naturaleza en todo su esplendor. El lugar es limpio y el personal muy amable. Podría recomendar que mejoraran las amenidades en la habitación y una tienda abierta permanentemente, ya que la ciudad más cercana está a unos 15 minutos en auto. ","Puebla, México",19 de diciembre de 2019,dic de 2019
,Es bonito el paseo,"Un lugar al que debes ir abrigado porque cae lluvia ligera, espectacular las imágenes, solo que si eres alérgico a piquetes de insectos te vas a arrepentir un tanto, es un paseo de adultos y de niños a partir de unos 10 años !","Tlaxcala, México",1 de diciembre de 2019,dic de 2019
,Exelente,"Exelente lugar gente amable y con conciencia ecológica, lo cual hace la visita además de bonita interesante comida deliciosa,","Ciudad de México, México",1 de septiembre de 2019,sept de 2019
,TOTALMENTE RECOMENDABLE,"Realizamos la visita guiada y estuvo genial, vale mucho la pena, el espectáculo es precioso, nosotros pillamos una cabaña dentro del santuario, el entorno y la naturaleza inigualables, dormir en el bosque y observar a las luciérnagas en su habitat es lo mejor.",,28 de agosto de 2019,ago de 2019
,Contacto con la naturaleza.,"Visita guiada por excelente conocedor, la mejor época para visitar el Santuario son los meses de mayo, junio, julio y agosto. La visita se hace durante la noche como por hora y media que es cuando puedes apreciar mejor a las luciérnagas.","Ciudad de México, México",12 de agosto de 2019,ago de 2019
,Una gran experiencia ,"Es un lugar mágico, en cuanto empiezan a prender las luciérnagas se convierte en una experiencia extraordinaria, hay que ir bien abrigado y de preferencia con botas para lluvia, no vale la pena llevar celular o cámara ya que no captan lo que realmente es la experiencia.Hay que agarrar un guía para que te lleve por los lugares correctos y no te pierdas dentro del santuario, hay guías que llevan grupos y también los puedes contratar para que te lleven en privado",,10 de agosto de 2019,jul de 2019
,Inigualable ,"Un espectáculo de la naturaleza hermoso!!!!nanacamilpa es uno de los dos únicos lugares en el mundo en el que se observan las luciérnagas en época de apareamiento. Es muy lindo y lo más recomendable es llegar por su propia cuenta, una vez en nanacamilpa comprar tus boletos, estos los venden desde que llegas a nanacamilpa y casi casi te los venden en cada esquina además de que un guía te lleva al santuario. Una vez ahi, debes llevar ropa cómoda, abrigadora, tenis e impermeable, ya que te internas en el bosque y puede llover.Nanacamilpa está a una hora de la ciudad de Tlaxcala si es que vas en vehículo propio,  los boletos tienen un costo aproximado de 150 pesos por persona, y en cuanto al hospedaje hay dos opciones. La primera es quedarte en un hotel que está junto al.santuario, los cuales tienen un precio aproximado de antes 1500 y 2500 pesos noche, o una opción más económica es hospedarte en nanacamilpa. Cabe mencionar que hay varios santuarios y todos ellos están muy cerca de nanacamilpa, a 10 minutos en carro recomendable comer en nanacamilpa y probar el pulque.Esto.solo es en los meses de julio y agosto.","Puebla, México",6 de agosto de 2019,ago de 2019
,Experiencia inolvidable,"Saben que sólo en dos lugares en todo el mundo sucede este fenómeno ? Pues si.. MEXICO y Nueva Zelanda, es increíble la experiencia , hermosisisimo.. la recomendación es ir en julio para mayor avistamiento, yo acabo de ir en la primera semana de agosto y fue bello pero me dijeron es mejor en julio.  Experiencia día súper recomendable.  No hay fotos porque no lo permiten, a menos que sea cámara especial y profesional que no dañe a la luciérnagas","Ciudad de México, México",6 de agosto de 2019,ago de 2019
,la naturales a su maxima exprecion,es un espectculo de la naturales que no se pueden perder tanto el entorno nturl como las construcciones del pueblo de nanacamilpan ,,6 de agosto de 2019,jul de 2019
