Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Hermoso!,"Una gran experiencia, debo admitir que al principio sentí un poco de miedo porque nuestra visita fué entre semana y el camino estaba muy solitario, pero ya que estábamos en el punto de partida me sentí muy segura y el paseo es inolvidable, empiezan poco a poco a encenderse las lucesitas  y cuando te das cuenta está todo iluminado eso más el silencio que debes de guardar te dá una paz incomparable! 100% recomendable, volveré pronto ",,8 de julio de 2016,jul de 2016
,No hay palabras...,"No tengo una palabra exacta para describir esta aventura, un lugar excepcional, nosotros fuimos a santa clara, donde hay hasta cabañas y tienen todo ya diseñado para eso, no maltratas na naturaleza. Un espectáculo son igual. A cierta hora, hermoso! Maravilloso! ",,5 de julio de 2016,jul de 2016
,Es caminar en un bosque magico,"Pagamos un tour desde queretaro que incluía entradas, cuando llegamos descubrimos que hay cabañas las cuales no sabíamos que hay opción y cuando preguntamos a nuestro tour nos dijeron que eran privadas y que no se rentan, fuimos a preguntar y una era un mini spa con temazcal abierto a quien quisiera pagar! !! Por lo que nos hicieron unos masajes buenísimos después fuimos a la caminata de las luciérnagas es de 3 horas entre subida y bajada; tienes que ir sabiendo que es cansado y largo..cuando llegamos ahí esperamos a que estuviera más obscuro y empezaron a salir....y es como estar en  un bosque mágico lleno de vida y luz. ..El olor a bosque, las estrellas brillando y te ves rodeado de pequeñas luces que vuelan e iluminan ...es un momento muy único que tienes que disfrutar con el alma ..si amas la naturaleza y los pequeños espectáculos increíbles de la vida...tienes que ir. lo malo es que solo tienen un restaurante que no es nada bueno ni en sabor ni en servicio. ..hay unos pequeños puestos a lado mejor ve a esos ! ",,5 de julio de 2016,jul de 2016
,ESPECTACULAR,Es una experiencia hermosa adentrarse en el bosque y esperar que oscurezca para admirar ese hermoso espectaculo sin duda vale la pena.NO CABE DUDA QUE LO MÀS MARAVILLOSO DE LA VIDA ES GRATIS............las luciernagas lo demuestran. ,"Santiago de Querétaro, México",5 de julio de 2016,jul de 2016
,Una experiencia maravilosa para llevarse en el corazón,"Desde hace un par de años tenía ganas de hacer este viaje, pero me daban desconfianza los comentarios de gente en internet que había sido estafada. Finalmente nos recomendaron una agencia que se llama ""Tlaxcala te toca"", hicimos depósito para el viaje desde Apizaco. Nos cobraron 600 pesos por el viaje de Apizaco a Nanacamilpa, y al pueblo de San Felipe, en donde visitamos una panadería local, nos dieron pan dulce delicioso y nos explicaron como hornean el pan en horno de ladrillo y con leña. De ahí nos llevaron a la laguna azul, lugar donde se concentran automóviles y camiones. Nos sorprendió la cantidad de gente que llega a ese lugar! Cientos y cientos de turistas (en sábado) esperando subir a la montaña y ver el espectáculo. Desde antes del viaje nos habían enviado los requisitos para subir: como llueve casi todas las noches, se sugiere llevar botas de hule, impermeable, ropa abrigadora porque arriba hace frió. Llevábamos dos guías. Rafael Juárez, de Tlaxcala te toca, y Héctor, un guía local del pueblo de San Felipe. De la laguna azul subimos caminando al bosque, debimos caminar alrededor de 3 kms para llegar a la entrada del bosque. Cruzamos un arroyo en donde se oían croar las ranas, también maravilloso concierto. Ahí nos formaron en círculo, nos pidieron que no prendiéramos luces, ni celulares, ni cámaras porque no salen bien las fotos. Lo de las luciérnagas es un espectáculo para guardar en el alma y en el corazón, no en una foto o video.Las luciérnagas son endémicas de Nanacamilpa, y nos explicaron que los machos son los que vuelan, las hembras se quedan en el suelo porque no tienen alas.Nos tocó una noche preciosa y sin lluvia, así es que el camino no estuvo tan complicado como esperábamos. Al iniciar la subida al bosque, comenzamos a ver unas cuantas luciérnagas. Dicen que el espectáculo dura de 8 a 10 pm. Al guía le asignan un lugar para el avistamiento, así es que recorrimos como medio km dentro del bosque para llegar al lugar que nos tocaba y nos maravillamos al ver cómo se multiplicaban las lucecitas voladoras a nuestro alrededor. Estuvimos en el sitio como media hora, y luego nos pidieron iniciar el descenso. La bajada también se disfruta enormemente, porque sigues viendo a las luciérnagas para donde voltees. Hay que bajar con cuidado porque hay hembras en el camino, y debíamos avisar a los que vienen atrás para que no las pisaran.Es importante seguir las recomendaciones y no insistir en tomar fotos y video. Las luciérnagas son tan pequeñitas que las cámaras no alcanzan a enfocar para tomar la foto. y que se vean las luces. Las fotos que salen en los anuncios están arregladas.El espectáculo vale mucho la pena, pero sí les recomiendo que se asesoren bien y tengan referencia del servicio que contraten. A nosotros nos tocó ver que dejaron plantados en el hotel a 3 personas que habían contratado también una agencia que los llevara desde Apizaco.Al bajar nuevamente a la comunidad de San Felipe, nos esperaba un concierto de un grupo de niños locales que tocan instrumentos de viento. Precioso concierto. Ahí nos dieron también tamales, pan de dulce, atole, y café de olla, que después de todo el ejercicio nos supo a gloria.Llegamos de regreso a Apizaco a media noche y con una experiencia inolvidable guardada en el corazón. Vayan, disfruten y respeten las indicaciones! Conservemos esto para las próximas generaciones.","Ciudad de México, México",4 de julio de 2016,jul de 2016
,¡Maravilloso! Sólo un detalle...,"Asistí al Santuario de la Luciérnaga Granja Salma el día 3 de julio.¡Fue una experiencia maravillosa! Tuvimos la buena suerte de que había llovido un poco pero era casi nada por lo que salieron muchas luciérnagas. Te ofrecen tres tipos de caminatas (avanzado, intermedio y de básico), tomamos la avanzada  y descendimos por el bosque hasta un lugar donde se ppudieron ver en 360°.Creo que es cuestión de suerte cuantas luciérnagas puedes llegar a ver  ya que el clima influye mucho en si quieren aparecer o no.Al final tomamos un rico café y un pan Dulce.Me agradó que pude adquirir una taza de recuerdo y que había mini tiendita y comida.No lo recomiendo para gente que no soporta la oscuridad porque no puedes prender ni una luz ni el teléfono ni nada para no perturbar a los escarabajos.Lo que no me gustó fue que me cobraban el baño. ¿Por qué  me cobran un baño si ya estoy pagando una entrada?","Cancún, México",4 de julio de 2016,jul de 2016
,Vaya experiencia,"Hermoso, todo un espectáculo. Preguntamos en módulos de información, y nos dieron información falsa. No es necesario hacer reservación en ninguno se los lugares. Fuimos al ejido Miguel lira y Ortega, tras hablar con gente de la setyde, y nuestra experiencia no pudo ser mejor. Un lugar amplio, con gente amable y precios bastaste accesibles, 100% recomendable para ir por cuenta propia.",,3 de julio de 2016,jul de 2016
,Es una experiencia religiosa.,"Primero les comparto lo siguiente: NO FUI A NANACAMILPA. El santuario está en Sta Rita Tlahuapan y los tours salen del hotel misión ex-hda de Chautla, en el estado de Puebla. Si bien es cierto que salen de Nanacamilpa también, las opiniones dicen que no es lo que venden. Sin embargo, en Chautla es el primer año que lo organizan, cuesta 100 pesos por persona y puedes irte en camión propio del tour o en tu coche, en caravana. Llegando al cerro pasas al Ameyal (""agua que nace en la piedra"") y te dan a probar. Es muy refrescante. 10 minutos más adelante llegas al estacionamiento en medio del bosque y se forman grupos pequeños con su respectivo guía.Yo vi la primera lucecita a las 8:15 pm. A las 8:40 estábamos rodeados de luces. Es un espectáculo que ofrece la madre naturaleza IMPERDIBLE, super recomendable y super barato. Es un contacto con la tierra, con la belleza, con lo sencillo y a la vez perfecto de la vida.Puntos importantes: llevar ropa cómoda y calzado para el campo, bien abrigados porque hace mucho frío y puede que llueva.  No hacer ruido porque se van las luciérnagas, no se esfuercen por tomar fotos porque no salen!! Yo lo comprobé, o disfrutas y lo vives o te peleas con el cel y de todas formas no salen las fotos ni los videos. Vayan, vayan, vayan!! No se van a arrepentir.",,3 de julio de 2016,jul de 2016
,Una gran experiencia,"EL lugar es hermoso, las luciérnagas están en época de lluvias y entre más llueva hay más luciérnagas así que hay que ir dispuesto a empaparse y enlodarse.Por favor respeten el lugar NO FUMEN, NO TIREN BASURA Y NO TOMEN FOTOS, es más APAGUEN SU CELULAR, si no están dispuestos a vivir una experiencia en total contacto con la naturaleza mejor no vayan. Esapto para niños siempre y cuando estén educados para respetar. Es una lástima que muy poca gente siga las recomendaciones que se les dan.","Ciudad de México, México",28 de junio de 2016,jul de 2015
,un hermoso espectaculo que hay que cuidar,"Arroparse bien, ya que conforme pasa la noche baja la tamperatura y por la humedad se siente mucho el frio!","Tlaxcala, México",6 de junio de 2016,jul de 2015
,El bosque es magnifico pero no fui en la mejor temporada para el avistamiento.,"Es un lugar muy lindo, el olor a bosque es excepcional. Lamentablemente no fueron las mejores condiciones para el avistamiento de luciernagas. Sin embargo si te gusta la naturaleza lo disfrutaras al máximo.","Ciudad de México, México",23 de mayo de 2016,may de 2016
,NO es lo que venden,"La imagen de la cual venden el recorrido no se acerca ni un poco, solo de ven 4 o 5 luciernagas es un fiasco, los precios terminan siendo muy altos para lo que se ofrece.","Cuatitlán Izcalli, México",26 de abril de 2016,jun de 2015
,Recomendable para ir a descansar.,ElSantuario se encuentra en un poblado cerca de cuidad de nanacamilpa. Hay varios lugares que ofrecen el recorrido en la noche para ir a a ver tan Bello espectáculo. Nosotros pudimos ver una buena cantidad. Todo depende del clima y la hr. No hay muchas cosas por hacer. Pero hay lugares bonitos y es todo muy tranquilo para hospedarse. ,,12 de abril de 2016,jul de 2015
,¡Mágico!,"Un poco complicado para llegar si tu coche es pequeño, pero vale la pena ir y maravillarte con las luciernagas","Ciudad de México, México",4 de febrero de 2016,jul de 2015
,Emocionante ,"Es un espectáculo de la naturaleza tan Hermoso... A pesar de que nos llovió en serio pudimos apreciar bastante a estos seres tan hermosos del bosque, además de pasear a caballo y comer riquísimo y económico.El lugar es maravilloso.Tengo que regresar, pero esta vez haré antes una reservación para disfrutarlo mejor. ","Ciudad de México, México",2 de enero de 2016,ago de 2015
,Simplemente mágico,Llegamos y estaba lloviendo. Teníamos que estar 2 hrs antes de iniciar el recorrido. Me parece que a las 6 pm. Estuvimos esperando en una palapa y sin duda ni la lluvia disminuyó la emoción que se sentía en el ambiente. El recorrido inició pidiendo a la madre naturaleza permiso para entrar en el bosque. Al principio había poco avistamiento de luciérnagas pero conforme nos íbamos adentrando en el bosque cada vez se veían más. En un momento del recorrido nos dimos cuenta que un montón de puntos brillantes nos rodeaban y la sensación fue mágica. Estar ahí te hace creer en las hadas. Recomendable pero no con niños pequeños porque todo el recorrido es a oscuras (no permiten ningún tipo de linternas) y por la lluvia hay lodo y es resbaladizo. ¡No olviden llevar impermeable y disfrutar cada momento!,"Cuernavaca, México",28 de diciembre de 2015,jul de 2015
,Paseo,"Excelente lugar único en nuestra republica mexicana, fácil para llegar, la gente muy amable y atenta el santuario se encuentra muy bien cuidado y la experiencia es única, recomendamos ir bien abrigados por el frío y la humedad, muy recomendable !!!!","Tlaxcala, México",15 de diciembre de 2015,ago de 2015
,"Biodiversidad, Iluminación natural, Bosque, Turismo Rural.","Espectacular lugar lleno de naturaleza, principal atractivo: la luciérnaga, complementado con actividades de turismo rural y natural; gastronomía rural, senderismo... Recomendado 100% visitar comunidad Te-puente, En especial ese lugar es de mis favoritos, gente muy amable.Temporada Julio-Agosto (meses de lluvia)(a consideración prefiero Julio puesto que hay mas luciernagas)Sugiero Tomar el Tour con alguna Agencia o Tour Operadora.Considerar capacidad de carga, cuidar y respetar a la naturaleza en todo momento.","Tlaxcala, México",25 de noviembre de 2015,jul de 2015
,UN MÁGICO E INOLVIDABLE ESPECTÁCULO...,"Entre los meses de Junio a Agosto se puede observar este maravilloso y mágico espectáculo, ya que la humedad en esos meses es mayor, misma que las Luciérnagas aprovechan para comenzar su etapa de apareamiento y reproducción. Las hembras de estos magníficos insectos luminiscentes utilizan su luz para atraer a los machos y fertilizar sus huevos, y precisamente este espectáculo se trata de eso. En las profundidades y en la quietud del bosque de Nanacamilpa alrededor de las 8.30 P.M. empiezan a centellear miles de lucecitas por todos lados. El espectáculo dura aproximadamente una hora, dan ese lapso de tiempo, ya que hay que dar paso a los siguientes grupos que suben a ver el espectáculo. Es mágico ver cómo la naturaleza es tan perfecta y se manifiesta en este tipo de maravillas. Existe una sensación especial e inexplicable al estar en este lugar. Las recomendaciones son que vayan muy cómodos, con ropa abrigadora porque hace mucho frío, y llevar un impermeable porque a veces llueve. Las cámaras fotográficas están totalmente prohibidas, ya que la luz del flash puede interrumpir el ciclo de apareamiento y asustar a las luciérnagas, así también no puedes hacer nada de ruido, estar en completo silencio y no salirte de la fila donde te lleva el guía. Me gustó mucho ver que los ejidatarios (los únicos guías autorizados) cuidan mucho el Santuario. De verdad que vale mucho la pena visitar este increíble lugar... ¡Es una experiencia que no te puedes perder por nada!","Cancún, México",4 de octubre de 2015,jul de 2015
,Increíble experiencia,"Un lugar mágico, con energía increíble. Recomiendo llegar temprano para apreciar la vista desde las montañas y evitar aglomeraciones. Llegar máximo a las 5 pm.Hay puestitos para tomar café o comer algo. ",Mexico,27 de septiembre de 2015,ago de 2015
,"Bonito, sencillo, barato, descuido","Llegar a la comunidad es barato si vas por cuenta propia, pagas solo una caseta y el estacionamiento con la gente del poblado es de $30 pesos, la entrada $40, propina al guía que te acompaña, el problema d descuido radica en que para no perder visitantes dejan que se tomen fotos cuando eso daña a las luciérnagas y no es viable tomar buenas fotos, venden comida, no es barata (quesadilla de tamaño normal $25) pero es una forma de ayudar a la comunidad.Si llegas a las 7 pm es buena hora para subir, cenar y regresar a casa ","Mérida, México",4 de septiembre de 2015,jul de 2015
,Hermoso espectáculo!!,"MILLONES DE LUCIERNAGAS!!!  Vale la pena quedarse en las cabañas y puedes hacer picnic o salir al pueblo a comer algo rico, Santa clara es ideal para hospedarse","Ciudad de México, México",2 de septiembre de 2015,jul de 2015
,Experiencia increíble ,"Se las recomiendo ampliamente, es una experiencia única en donde tendrán oportunidad de escuchar en silencio a la naturaleza y ver brillar como series de pequeñas luces entre la oscuridad del bosque a las pequeñas luciérnagas.Nosotros tuvimos suerte ya que al ser un fenómeno natural requiere de ciertas condiciones para disfrutarlo al máximo. Debe lloviznar (aunque a nosotros no nos toco nada de lluvia y aún así salieron las luciérnagas) y debe esconderse la luna.Es importante considerar que hay que caminar a oscuras y en silencio para perturbar lo menos posible su hábitat, la caminata no es pesada pero si algo larga como 1.5 km de ida y vuelta. Así que no es recomendable para niños pequeños no adultos mayores que se les dificulte caminar. Es mejor ir en tour y con guía, nosotros salimos desde Tlaxcala y el tour fue genial, nos cobraron aproximadamente 550 por persona pero nos llevaban en una van cómoda y nos dieron pulque y al bajar tamales, atole, café y pan. Y el guía súper agradable, se llamaba Fredy, y el operador México Viejo que lo recomienda la secretaria del turismo del estado. Súper recomendable la experiencia del verdad!!! ","Atizapán de Zaragoza, México",1 de septiembre de 2015,jul de 2015
,Visita al Santuario de las Luciernagas,"El lugar en verdad que es increíble para estar un momento en contacto con la naturaleza y una de las muchas maravillas que ofrece.. En mi caso, fui hice el recorrido con los chicos de ""Guías Culturaleza, A.C."", que no recomiendo del todo ya que no tienen muy buena organización. Además como recomendación, si llevan niños es importante comentarles que es importante guardar silencio para poder disfrutar de esta maravilla natural.","México Central y Costa del Golfo, México",27 de agosto de 2015,jul de 2015
,Ecoturismo- Avistamiento de Luciérnagas,"Observar luciérnagas es cada vez más difícil en la ciudad. Este tour es muy recomendable para la gente que le gusta el eco turismo y que sabe respetar a la naturaleza. Te llevan desde Tlaxcala a Nanacamilpa que se encuentra en la montaña. Si es un buen tour, te llevarán desde temprano porque al ser temporada alta, va mucha gente y se hace tráfico para llegar. El ingreso en transporte es sólo permitido si te traen en camioneta, los camiones no ingresan porque se atascan en el terreno lodoso. Hay una palapa grande donde se concentran todos los visitantes donde venden café, chocolate caliente y dulces y en un costado hay baños. No hay que tirar basura en el lugar a menos de que haya una bolsa de basura o un bote, en caso de no encontrar, sugiero guardar la basura y tirarla ya que se regrese a la ciudad. Hace bastante frío, hace viento y está lloviendo, se recomienda llevar ropa calientita e impermeable. La experiencia comienza al anochecer, te llevan por un sendero que sólo los guías conocen, tienes que permanecer en silencio, de pie e inmóvil durante todo el espectáculo, sin tocar las luciérnagas y sin dañar el ecosistema. No te permiten tomar fotos para no molestarlas y de cualquier manera, se necesita una cámara especial para poder captar el momento. Comienzan poco a poco a salir, al principio hay unas pocas y después salen muchas, en cierto momento se sincronizan apagándose y prendiéndose al mismo tiempo. Una vez que disminuye la actividad, los guías te llevan de vuelta a la palapa, ya está oscuro para entonces y no debes prender celulares para no alterar las luciérnagas. El espectáculo no es como se ve en las fotos, donde se ve una cama de luces, pero aún así es espectacular ver tantas luciérnagas juntas prendiendo y apagando al mismo tiempo. Vale mucho la pena y volvería a ir. Lo más importante es el respeto a la naturaleza para que esto pueda seguir ocurriendo por generaciones.","Zapopan, México",27 de agosto de 2015,jul de 2015
,Visita El santuario de las  Luciernagas!!!,"Obra Maestra de la Naturaleza,  caminar por los largos senderos del bosque en la  oscuridad solo acompañados de la luna, para poder  ver las luces parpadeantes de  las  luciérnagas no tiene precio,  Ven  no te lo pierdas solo en temporada de lluvias.... ( o j o... no llevar repelente) ehhh","Puebla, México",25 de agosto de 2015,sept de 2014
,Solo para los que gustan de la naturaleza,"Viajamos del D.F, hacia Texcoco para llegar al Santuario. Decidimos acampar en la Laguna Azul, un lugar muy padre, con alimentos baratos y baños. Ese mismo lugar tiene un kiosko m{as alejado de los servicios, pero en el que decidimos no quedarnos ya que estaba lleno de basura. De ahí en fuera, en lugar está muy lindo. Eso sí, el frío en la madrugada es cosa seria. Por la tare nos llevaron en caravana al Santuario y nos dieron las intrucciones generales: no sacar fotos con flash y guardar silencio. Un guía local te guía a través del bosque y explica, con una pasión y cariño admirables,como se ha ido reforestando y cuidando el bosque. Al anochecer, comienzan a aparecer las luciérnagas. En medio del silencio y la oscuridad, el bosque se ilumina y empieza un espectáculo natural inolvidable.","Ciudad de México, México",18 de agosto de 2015,ago de 2015
,Lugar formidable,"Visitar el santuario de las luciérnaga es una experiencia fenomenal...existen diferentes lugares donde puedes ver a las luciérnagas, es decir, cada ejido tiene su propia experiencia para vivir el santuario. Te recomiendo que vayas en días que no llueva, ya que ésta no permite que las luciérnagas salgan al bosque a brindar su magnífico espectáculo. Yo fui al ejido de Xoletilandia y estaba muy agradable el lugar y la atención de los ejidatarios. Recomiendo que si vas con niños comentarles que van a un bosque que estará oscuro para que no se espanten, ya que es molesto para los demás participantes del grupo, tampoco lleves a bebes o adultos mayores que no puedan caminar por veredas. ","Santiago de Querétaro, México",16 de agosto de 2015,jul de 2015
,Tener un árbol de navidad en julio,"Fuimos a un lugar que se llama el  Madroño.Tienen tres tipos de caminatas según la intensidad de actividad que uno desee hacer. Las personas son muy muy amables.Tratan de que la experiencia sea inigualable, y de verdad lo es. Lo malo es que sólo dura seis semanas al año. Pero la verdad vale la pena.","Ciudad de México, México",12 de agosto de 2015,jul de 2015
,"Una bonita experiencia, muchas dependencias naturales","El lugar es muy agradable incluso sin las Luciernagas, simplemente caminando por la noche en el bosque y luego tener una taza caliente de café con pan dulce es una experiencia agradable. Fuimos a Santa Clara, que tiene un restaurante, baños y un lugar para los niños.Llegamos a las 6:00 para pasar algún día allí y a las 08:20 el guía organizado a muchos grupos, y cada grupo tomó una ruta diferente.Pudimos ver algunas luciérnagas (unos 3-4 cada 2 metros), en parte porque fuimos a finales de julio, no había lluvia y la luna estaba en 92%, con lo que el tiempo no era ideal.Mi recomendación es asegurarse de que no hay luna y llovió, probamos dos veces sin el éxito algunas personas han mencionado.De todos modos, el lugar es muy agradable, además de la noche a pie y viendo algunas luciérnagas también era muy impresionante.Durante la temporada alta hay una tarifa ( $100 pesos por persona)","Ciudad de México, México",12 de agosto de 2015,jul de 2015
,Quizá antes de agosto sería mejor,"Acudimos a tlaxcala específicamente a este fenómeno natural. Contratamos un tour con una empresa denominada Xochitl los cuales nos transportaron puntualmente al recorrido.Ya en el camino visitamos como parte del tour,  un área de cultivos de maguey para pulque espectacular.Y a las 1930 hrs partimos por un camino de terraceria a piedra canteada en Nanacamilpa tlaxcala.Se adentra en una zona controlada de bosque y el guía nos da una explicación escueta sobre las luciérnagas. Adentrandonos en el bosque cuesta arriba con poca visibilidad y mucho frío para lo cual hay que llevar botas de montaña y ropa abrigadora. Ahí en un claro esperamos a que aparecieran las luciérnagas las cuales nos brindaron un espectáculo hermoso, más sin embargo creo que no tan espectacular como lo promocionan. Esto quizá por la fecha en que accedimos al tour. Nos recomendaron por tal motivo ir a principios de julio..","Puebla, México",11 de agosto de 2015,ago de 2015
,La naturaleza no deja de asombrar,"Una experiencia increíble.Como lo mencionó otra mencionado, las fotos del bosque con un montón de luciérnagas verdes encontramos aquí no son de este lugar. Así que si lo que se puede esperar es exactamente esto, usted probablemente no será decepcionado. Las luciérnagas empiezan a ""aparecer"" gradualmente, así que debe ser paciente y buscar diferentes lugares si la estás parado en no es tan ocupado con luciérnagas. Tienes que ser muy tranquilo y sin usar luz para disfrutar de ello. Tuve la suerte de visitar el bosque sólo con mi novia y nuestro guía, que nos llevó a una parte eran no había otros grupos de visitantes. Es algo que debería experimentar sin distracciones como imágenes, sonidos, grandes multitudes, y en total conexión con la naturaleza. Fui los primeros días de agosto y en un día de la semana, así que supongo que estos factores ofrece ambas pros y contras. La mayor pro fue que no estaba lleno, el sendero/carretera tenía tráfico, y teníamos un guía sólo para dos personas. En cuanto a los contras, hay menos luciérnagas por el final de la temporada, así que supongo que podríamos haber visto más antes, pero aún así es una magnifica experiencia.Me alojé en San Felipe Hidalgo en el hotel San Felipe y fue una muy agradable estancia, básicas habitaciones limpias, y el personal era agradable y servicial. Se conectó con Doña Hortensia que regenta el restaurante Los Arcos a la vuelta de la esquina, que tenía una deliciosa comida caliente para nosotros a excelentes precios, y ella y su familia era muy agradable y acogedor. Fue por ella que nos encontramos con nuestro guía para el santuario, David. Gracias a todas estas personas que tuvimos una experiencia increíble, totalmente recomendable.","Mexico City, Distrito Federal, Mexico",10 de agosto de 2015,ago de 2015
,"Estaba muy exceptico sobre esto, pero me sorprendio muchisimo.","Salimos desde DF como a las 3pm, la carretera esta muy bien, Waze indicaba 2 hrs de trayecto y no se equivoco. Los ultimos 5 kms son de terraceria pero la vista del bosque y ""la capiña"" la hacen agradable.Llegamos al sitio de hospedaje (nosotros escogimos ""Piedra Canteada"") hay zonas de cabañas (solo hay 15 y se acaban rapidisimo) y zona de camping, Hay restaurante y una area de puestitos con comida tradicional (tacos, pambazos, elotes, esquites, etc.)Al acercarse la noche pagamos la caminata con guia (MXN$50 por persona) y fue algo espectacular. Nos vamos al sitio de reunion y Despues de darnos Las reglas (caminar en silencio, no encender luces, NO flash) empezamos, y entonces todo el complejo (recepcion, restaurant, zona de puestos)se vuelve obscuridad!!... caminar a obscuras en el bosque es una mezcla entre nerviosismo (porque no ves nada, y no sabes si habra una rama, una piedra o una pendiente) y exitacion por ver a las luciernagas.Al poco tiempo de empezar a caminar hacen su aparicion las primeras, entre las ramas, arriba, abajo, una mas alla, se apaga al ritmo que se enciende una mas, ahora estan mas cerca, alla se ven muchas mas... La guia nos da instrucciones para continuar, nos explica sobre como es que se produce la luz, nos explica porque lo hacen.Lo unico malo de esto es que si por mala fortuna llueve mucho... se acabo. las Luciernagas no saldran; pero un poco de lluvia (como nos toco) no las espanta.El plan con guia es bastante bueno, ya que ademas de llevarte por el sendero te cuenta muchas cosas.Regresamos a la recepcion, cenamos un vaso de ponche caliente y un elote. Vamos a dormir. a las 11pm aprox. tocan a la puerta para encender nuestra chimenea, el prefecto detalle romantico y que te hace sentir en el campo.Al ser un hotel ecologico no hay TV, el calentador es  con paneles solares y vaya que calientan el agua).Una gran experiencia, apta para niños. No apta para personas con discapacidad fisica ya que hay que caminar por un sendero boscoso en total obscuridad.","Naucalpan de Juárez, México",10 de agosto de 2015,ago de 2015
,Mal día y muy mal guía ,"No teníamos expectativas, pero nos toco mucha lluvia y muy POCAS luciérnagas! (No creo que fue el mejor día) el guía lento, repetitivo y religioso, entonces nos paro en medio de la lluvia en una cruz por 10 minutos para darnos un sermón de Dios, nos molesto mucho que dejaba pasar a otra grupos en varias ocasiones. Definitivamente no tuvimos una experiencia buena...Tienes q ir muy bien abrigado y zapatos cómodos, llevar impermeable y paraguas.",,8 de agosto de 2015,ago de 2015
,Mucha lluvia pocas Liciernagas,"El lugar esta hermoso, lleno de naturaleza, pero hay que ir bien abrigados ya que si llueve baja muchisimo la temperatura, llevar zapatos cómodos y por favor no tiren basura","Toluca, México",3 de agosto de 2015,jul de 2015
,Atractivo para un fin de semana,"Punto número, las fotos que ves por ahí, NO son de Nanacamilpa, son de otra parte del mundo y las tomaron prestadas, no creas que tu vista va a ser así, si hay luciernagas pero jamás en esa cantidad. Nuestra parada fue en Madroño, donde la gente, toda, es muy amable y calida, hay una cafeteria, una tiendita como para satisfacer primeras necesidades, venden pan y café. El recorrido es muy satisfactorio y entretenido, es algo nuevo y diferente para mucho y ojo, es extremadamente oscuro, y nadie lleva linternas más que los guias por cualquier emergencia, per tu no puedes prender ni tu celular, así que niños o personas con miedo a la falta de luz, ni se les ocurra.Cuesta $100.00 por persona.Debes llevar ropa abrigable porque si hace frío considerable.De preferencia y si puedes vete en una SUV lo coches bajos pega en algunos topes y un buen tramo del camino es empedrado, (yo terminé con una llanta rota, si rota, no ponchada)Al término del recorrido un grupo de chavos se esmera para darte un par de showsitos muy básicosque te caen bien mientras esperas a que el tráfico baje (hay una sola salida para todos los centros).Te recomiendo que vayas a principios julio, si no lo lograste por cupo onpor algo esperate al otro año, las luciernagas bajan considerablemente al paso de los días.Y el más importante de todos, no vayas en sábado, dicen que se pone de miedo con la cantidad de gente, vete un domingo en la noche.","Ciudad de México, México",3 de agosto de 2015,ago de 2015
,Cuídenlo o se acaba,"Son sentimientos encontrados, es un espectàculo impresionante, ya de por si caminar por la noche en el bosque es todo una experiencia, por otro lado es extremadamente molesto y triste que los comuneros del lugar no cuiden la cantidad de gente que ingresan al lugar, es demasiado, parece mercado y no solo eso sino que las personas no acatan las reglas y hacen lo que se les pega la gana. Hace falta que el gobierno ponga en cintura a estas personas y haga que se cumplan las reglas pero es soñar porque México es un País sin ley, sino se respetan las leyes bàsicas mucho menos el cuidado a nuestro patrimonio. Sino cuidan los comuneros esto se les van a acabar la gallina de los huevos de oro. Si van minimo respeten, no hagan fogatas con lo que se les pegue la gana, no fumen ni tomen en el lugar, si van a eso mejor quédense en su ciudad (en serio hay gente que a eso va yo lo vi) es muy triste, es lo màs maravilloso que he visto pero ni siquiera se si recomendarles que vayan porque en lo personal no volvería. La presencia del ser humano le hace mucho daño a estos lugares. Al paso que va es probable que sus futuros hijos no tengan la oportunidad de conocer a estos coleópteros. :(","Ciudad de México, México",2 de agosto de 2015,jul de 2015
,Reserva con anterioridad y revisa las fechas de avistamiento,"Un hermoso espectáculo de la naturaleza, si estas dispuesto y tienes la condicion para hacer una caminata de noche sin luz en el campo, vale la pena","Oaxaca, México",31 de julio de 2015,jul de 2015
,Padrisimo,"Muy bonita experiencia, lo recomiendo totalmente, para estar en contacto con la naturaleza en un lugar muy tranquilo, lleven chamarra e impermeable. ","Cuernavaca, México",29 de julio de 2015,jul de 2015
,Una experiencia padre que te permite estar en contacto con la naturaleza,"Es una experiencia padre que te pone en contacto con la naturaleza, caminas un rato por el bosque y puedes ver una cantidad razonable de luciernagas. Pero no creas en las fotos que usan para promocionar el santuario. Hay muchas pero no como uno imagina.A parte eso el servicio de los guías es muy bueno, son amables y educados.","Santiago de Querétaro, México",29 de julio de 2015,jul de 2015
,me encanto,"me encanto es algo que nunca me hubiera imaginado pero si es necesario que se respeten las reglas por favor no llevar niños y gente mayor ya que la caminata al bosque es muy larga debería haber más vigilancia dentro del bosque, ve lo vas a disfrutar mucho si te gusta caminar si no olvidalo","Ciudad de México, México",27 de julio de 2015,jul de 2015
