Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Majestuosa,"Muy linda, verla de noche tambien es un espectáculo, tiene un órgano muy grande en medio de la iglesia y al fondo una cúpula pintada a mano muy bonita. ",,1 de enero de 2019,dic de 2018
,"Espectacular catedral, de las más hermosas en México","La catedral es espectacular, majestuosa toda por dentro. Sus altares y naves, sus órganos. Con suerte te toca oír misa con los órganos. Si vas a Puebla, tienes que ir a verla.",,31 de diciembre de 2018,dic de 2018
,Impresionante y Bella Pieza,"Otro de los lugares que vale la pena visitar con guía, aunque hay stand en cada punto siempre es bueno el contacto con alguien  para aclaraciones.","Zacatecas, México",30 de diciembre de 2018,dic de 2018
,Obligada visita en Puebla,Les recomiendo tomarse un tiempo y sentarse a escuchar los órganos de aire cuando hay misa. Hay muchos detalles para apreciar.,"León, México",26 de diciembre de 2018,dic de 2018
,A visitar ,"No dejen de visitarla.Lo mas representativo de Puebla, bien cuidada.Un monumento destacado de esta ciudad ","Donostia-San Sebastián, España",22 de diciembre de 2018,dic de 2018
,Majestuosa edificacion,"Una de las ciudades emblematicas de Mexico, es la ciudad de Puebla, recorrer su cadedral y admirar el altar, el organo tubular y un sin fin de articulos  sacros, que petmiten conocer, mas de nuestra religion.","Pachuca, México",17 de diciembre de 2018,dic de 2018
,Catedral inmensa,"Esta catedral es muy amplia y aunque por fuera no deslumbra, por dentro tiene frescos y murales muy amplios, Tiene algunas leyendas que la rodean y una historia muy amplia.","Culiacán, México",17 de diciembre de 2018,nov de 2018
,Su arquitectura y sus Cmpanario,Un lugar mágico ya que se cuenta que los mismos Ángeles del cielo subieron las campanas a los campanarios de ahí se toma el decir Puebla de los Ángles.,"Puebla, México",13 de diciembre de 2018,dic de 2018
,belleza arquitectónica,es un lugar muy hermoso con mucha historia la cual vale mucho la pena visitar y admirar al igual conocer su leyenda,"Puebla, México",11 de diciembre de 2018,dic de 2018
,Catedral Basílica Puebla de los Ángeles,"Uno de los inmuebles más representativos de la arquitectura Virreinal de esta ciudad, culminada en 3 siglos y con aportes de muchos artistas de la época, imperdible si visitas Puebla del Ángeles","Ciudad de México, México",11 de diciembre de 2018,dic de 2018
,Única en América Latina para admirar la historia y encontrar paz,En Puebla es indispensable visitarla para conocer detalles histórico-artísticos que han definido la forma de ser de los poblanos y la extensa herencia cultural y espiritual desde su fundación hasta nuestros días.,"Puebla, México",9 de diciembre de 2018,ago de 2018
,Increíble ,Tiene una leyenda en donde los planos de la catedral de la CDMX llegaron por error a Puebla. La catedral hermana es increíble ,"Ciudad de México, México",2 de diciembre de 2018,dic de 2018
,Visita obligada en Puebla,"El visitar la ciudad de Puebla es obligatorio visitar la Catedral y sus alrededores, donde encontrarán cinco siglos de historia, entre sus calles, museos, iglesias, etc.Caminar tranquilamente entre calles y callejones es volver al pasado.Visitar la Biblioteca Palafoxiana, el museo de la Revolucion( casa de los hermanos Serdan), el museo de los Ferrocarriles, las diversas iglesias en la ciudad, comer en el centro platillos típicos de la Region y no debe de faltar el degustar el tradicional mole Poblano.",,2 de diciembre de 2018,oct de 2018
,Hermosa !,"En el corazón del centro histórico de la cuidad de Puebla se encuentra esta hermosa Catedral, vale la pena visitarla, el altar es verdaderamente bello y el órgano espectacular.De noche con la iluminación se ve majestuosa.","Saltillo, México",30 de noviembre de 2018,oct de 2018
,de Trabajo en Puebla,"Aprovechando momentos libres conoci la zona historica, hermosa arquitectura y secor encantador y recursivo.","Bogotá, Colombia",28 de noviembre de 2018,nov de 2018
,Lugar impresionante,"La basílica es un lugar impresionante, ver sus cúpulas muy altas, es una iglesia con muy buen mantenimiento, muy limpia, muy ordenada, es un lugar histórico y muy agradable para visitar.",,27 de noviembre de 2018,nov de 2018
,EL TAMAÑO Y LOS ALTARES,Es uno de los más grandes tesoros culturales y religiosos de Puebla. Ya que tiene altares muy artesanales y con significado de diferente cada uno. Les recomiendo que contraten guía ahí mismo para les explique el significado y tiempo de cada uno. Soy grandes y hermosos cada uno de ellos. Y la historia de su construcción es muy interesante.,"Monterrey, México",27 de noviembre de 2018,oct de 2018
,Majestuoso ejemplo de arte religioso,"A diferencia del zocalo de la ciudad de México, éste es menos amplio pero el interior de la iglesia es igual de espactácular, el decorado es majestuoso, desde la sillería hasta las cupulas, cada una de sus capillas, el coro, el baptisterio. todo espectacular. Importante es respetar las instrucciones, a diferencia de otras iglesias o catedrales, aquí piden no tomar fotos ni vídeos, hay que respetar aunque la tentación nos llame. ","Playa del Carmen, México",13 de noviembre de 2018,nov de 2018
,Visita obligada,"Esta catedral esta en el centro de Puebla y es enorme, tiene un show de luz y sonido por la tarde-noche. Los fines de semana puede estar muy llena de gente, hay servicios en horarios normales.","Ciudad de México, México",6 de noviembre de 2018,nov de 2018
,Arte sacro,"Esta ubicada junto al zocalo de la ciudad, de las pocas catedrales que no esta de frente a palacio municipal si no que ve de costado, rodeade de angeles custodies los cuales son protagonicos en una de las leyendas mas antiguas de la ciudad","Puebla, México",6 de noviembre de 2018,oct de 2018
,Tal vez la mejor catedral del país,"Soy de un pueblo de Puebla, y esta catedral es increíble. Es turística, religiosa, familiar, bella, increíble pues!!","San Andrés Cholula, México",6 de noviembre de 2018,nov de 2018
,Majestuosa...Un símbolo de la Ciudad,"Majestuosa...Un símbolo de la Ciudad esta catedral del siglo XVII muestra del Barroco en la Nueva España.Se encuentra abierta al público, por lo que la visita se desarrolla normalmente y puedes admirar las naves y una buena cantidad de capillas en los laterales. Disfruta de la Catedral de Puebla. ¡La VIDA...es un VIAJE!","Ciudad de México, México",3 de noviembre de 2018,oct de 2018
,Magnifica catedral,"Una magnífica catedral, inmensa y muy bella en su interior, órganos impresionantes y un altar central lleno de detalles que te hacen quedarte un buen rato disfrutando de tan magnifica construcción. Nosotros en nuestro caso no tuvimos problemas para tomar fotos, sin flash eso sí, pero como es habitual para no dañar tan magnifica construcción. ","Valladolid, España",30 de octubre de 2018,oct de 2018
,RELIGIÓN Y APRENDIZAJE,Es la gran catedral de puebla de día conoces su cultura religiosa y de noche buenas luces que te acobijan a tomarte una foto junto a ella y cerca del parque del cto .,"Culiacán, México",28 de octubre de 2018,sept de 2018
,Increíble ,"Una obra de arte arquitectónica. No permiten tomar fotografías en el interior, algo con lo que no estoy de acuerdo. Habemos personas que viajamos desde muy lejos y queremos tomar fotografías para compartir con nuestros conocidos la experiencia.","Puebla, México",25 de octubre de 2018,oct de 2018
,Magnifica Catedral,"Esta Catedral es enorme y cuenta la Historia que los españoles se confundieron con los planos de construcción y que estos correspondían a la Catedral del Perú, por eso es tan grande. ","Ciudad de México, México",22 de octubre de 2018,oct de 2018
,Juegos Inegi 2018,"Hermosa arquitectura, grande e impresionante, historia interesante, recomendable, regresaría nuevamente a visitarla",,19 de octubre de 2018,oct de 2018
,Catedral de PUEBLA,Parada obligada para conocer en el centro adentro se siente una paz también puedes disfrutar de todo el arte sacro que contiene la catedral,"Puebla, México",7 de octubre de 2018,oct de 2018
,Visita obligada......,"Es una muestra impresionante de arte sacro y antiguo, no se cansara de admirar a cualquier parte de la catedral; simplemente una verdadera joya.","Metepec, México",3 de octubre de 2018,sept de 2018
,Monumento espiritual imponente,"Este monumento a la oración es impresionante, a sobrevivido a los temblores de más de 300 años y conserva la arquitectura y ornamentos originales. Es muy interesante saber de su construcción y si tienen tiempo, pueden sentarse en horas diferentes a las de las celebraciones eclesiásticas, para observar los videos sonoros donde se explican a detalle los detalles de su historia, todo esto sin costo. Si quieren admirar algunos de sus tesoros, estos están expuestos en el museo gratuito de Tesoros de la catedral, a un costado de la casa de la cultura y la ofician de turismo, junto a la catedral.","Puebla, México",2 de octubre de 2018,sept de 2018
,La catedral más bella en Latinoamérica,Este lugar es majestuosa. He visto muchas catedrales y esta sigue siendo mi favorita. No hay duda del porqué ha sido declarada patrimonio de la humanidad. No tienes que ser católico para impresionarte.....,"Puebla, México",2 de octubre de 2018,oct de 2018
,"Enamorada de esta catedral, me encanta.","Hay un lugar que no te puedes perder, es la catedral de Puebla, se compara en belleza con cualquier otra catedral del mundo, me encanta este reciento.","Querétaro, Qro",2 de octubre de 2018,may de 2018
,Digna de visitar. ,"La catedral de puebla es muy bonita, vale la pena visitarla y poder observar su peculiar arquitectura, el interior es verdaderamente hermoso. Si uno va a Puebla es algo que está obligado a visitar, no es una actividad que tome demasiado tiempo y vale mucho la pena.","Valle de Santiago, México",2 de octubre de 2018,sept de 2018
,Bella,"Muestra de la Arquitectura colonial Española Bien conservada,importante visitarla,ubicada en el centro colonial.",Colombia,29 de septiembre de 2018,jun de 2018
,Cerrado en ocasiones,"Recuerden es una iglesia en servicio, si bien se considera un atractivo turístico también se ofician misas (a público en general y privadas) por lo cual no siempre se puede acceder.No recomiendo visitar con niños pequeños pues se pueden desesperar y es incómodo para ellos y las personas que están en misa!","Puebla, México",25 de septiembre de 2018,sept de 2018
,Un lugar histórico en el corazón de Puebla,"La historia de la ciudad de Puebla edificada en un monumento religioso e histórico, con una cantidad impresionante de visitas nacionales e internacionales.",,23 de septiembre de 2018,sept de 2018
,Impresionante!,"Sin duda alguna es una visita obligada si te encuentras en Puebla! Ubicada a un costado del zócalo de la ciudad, por fuera parece una catedral como cualquier otra, pero una vez dentro, es impresionante! No te cansas de apreciar los detalles en cada rincón! La catedral cuenta con un horario para poder acceder.","Santiago de Querétaro, México",20 de septiembre de 2018,sept de 2018
,Maravilla arquitectonica,"Una imponente estructura llena de detalles como el piso, pinturas y un órgano divino Vale la pena sentarse en una banca y tomar un tiempo para reflexionar.","Cuernavaca, México",17 de septiembre de 2018,jul de 2018
,Imponente,Esta catedral es una de las más grandes que he visto... es bastante imponente y llamativa... estando en puebla vale la pena ir a conocerla ,"Washington DC, Distrito de Columbia",13 de septiembre de 2018,sept de 2018
,¡Imponente!,Es una iglesia muy grande en construcción y belleza arquitectónica por fuera y por dentro. El altar mayor y el órgano son también dignos de admiración. Está prohibido tomar fotos al interior.,"México Central Y Costa Del Golfo, México",13 de septiembre de 2018,ago de 2018
,Catedral y Centro Historico son una joya de arquitectura,"Cuando entras en la Catedral, descubres lo majestuoso y los detalles que tiene esta linda pieza de arquitectura. La misa divina sobre todo cuando escuchas el coro. Lugar para meditar y contemplar. Definitivamente un lugar para conocer.","Hermosillo, México",13 de septiembre de 2018,abr de 2018
,Excelente!,"Una catedral muy hermosa y única como muchas, es algo que sin duda alguna aprecie mucho tanto durante el día como la noche, ya que de noche me toco un espectáculo que relata un poco de la historia de puebla.","Tecámac, México",10 de septiembre de 2018,sept de 2018
,¡Toda un obra de arte!,"Una de las iglesias más hermosas que he visto en mi vida, falta vista para apreciar todo el detalle y la magnificencia que tiene.Sin importar tu religión es un lugar que vale la pena conocer.",,8 de septiembre de 2018,sept de 2018
,Majestuosa Catedral Angelopolitana,"Refleja la gran época que tubo la Iglesia católica en nuestro país. Le falta iluminación, ya que los materiales utilizados son un tanto oscuros y no reflejan la luz.","Aguascalientes, México",8 de septiembre de 2018,sept de 2018
,Hermosa!,"Una Catedral  imponente ! Impresionante verla, desde su plaza con su cantera negra y por dentro llena de detalles, pinturas impresionantes el Viacrusis , sus capillas , realmente impresionante ! Una obra de arte toda la Caredral, si estás en Puebla no puedes dejar de visitarla . ","Ciudad de México, México",6 de septiembre de 2018,ago de 2018
,una gran construcción por dentro y por fuera,"Es un lugar que no debes dejar de visitar cada vez que vas a Puebla, sin importar si profesas o no la religión católica",,6 de septiembre de 2018,sept de 2018
,Indispensable conocerla,"A pesar de que algunos familiares no concuerdan con la religión católica, ellos acudieron y conocieron el lugar por su gran valor histórico, ubicada enfrente del zócalo, lugar muy fácil de accesar","Torreón, México",5 de septiembre de 2018,sept de 2018
,Majestuosa..!,"Una de las mejores visitas, una muestra icónica de la arquitectura colonial vertida en templos religiosos","Puebla, México",4 de septiembre de 2018,dic de 2017
,Catedral,"La construcción es Impresionante,  observa los detalles de la madera y puedes encontrar  lapidas muy antiguas. Por obvias razones cuando hay alguna celebración no te puedes acercar al altar.Te recomiendo no pierdas detalles de la fachada y los angeles que encuentras en vitales y esculturas.",,2 de septiembre de 2018,sept de 2018
,Hermosa experiencia,"Uno de los mejores lugares para relajarse, conocer y romancear. Un lugar muy bello, con cosas accesibles.",,31 de agosto de 2018,may de 2018
,Definitivamente unas de las iglesias mas imponentes de Mexico,"Sin duda la catedral de Mexico puede considerarse una de las iglesias mas imponentes de Mexico, y eso a parte el hecho que tiene los campanarios mas altos de latinoamerica. La entrada a la iglesia es gratis, aunque por alguna razon se prohibe sacar fotos. Hay una senora mayor que se pone bien abusada en indicar a todo turista que no hay que sacar foto, pero la mayoria de la gente lo hace. Ademas que en la era de los smarphones que todos manejan lo veo muy dificil de evitar.","Chipilo, México",29 de agosto de 2018,jun de 2018
,Preciosa,Maravillosa y majestuosa la catedral está muy bonita y le ponen mucha atención en el punto del mantenimiento,,27 de agosto de 2018,jul de 2018
,Impresionante Catedral la tercera en Importancia a nivel Mexico,"Es increible el nivel de ingenieria usado en la construccion de esta Iglesia. El interior de la Iglesia, es sencillamente impresionante, los vitrales, los altares, el organo, el cadelanbro de mas de 500 kilos sin duda este es un lugar imperdible para cualquier visita a esta ciudad. Muy recomendable.","Ciudad Juárez, México",23 de agosto de 2018,ago de 2018
,Impresionante,"Desde que la vez al llegar al centro es espectacular.  La fachada, el atrio, las puertas. Todo es impresionante. Lo mejlr del lugar es el organo ubicado en el centro de la iglesia que cubre gran parte de la iglesia.Lo que no me gusto, (aunque respeto el porque lo hacen) es, no dejarte recorrer toda la iglesia a menos que te quedes a misa. Aun asi es un lugar que tienen que conocer. Muy recomendable.","Puerto Vallarta, México",22 de agosto de 2018,ago de 2018
,Impresionante,"Es dificil comprender el nivel de ingenieria usado en la construccion de estos edificios que parecen indestructibles a pesar del tiempo,  los elementos, el tiempo, los sismos y el impacto humano.   Siguen siendo majestuosos e impresionantes.  El interior de la Catedral, sus vitrales, altares, el organo son sencillamente impresionantes.   Este es un lugar imperdible para cualquier visita a esta ciudad.","Dallas, TX",22 de agosto de 2018,ago de 2018
,"Para mi, la segunda mas bella e impresionante de Mexico","Esta Catedral tan grande y majestuosa como la de la Ciudad de México, se construyó en tan solo 74 años a diferencia de la de México, cuya obra tardó mas de 200 años (con interrupciones), incluso se inauguró antes de la de la Capital. Es especialmente importante conocer el gran órgano que se conserva intacto, se dice que aún funciona, las torres, la nave principal, los altares y el baldaquino son dignos de admiración.","Ciudad de México, México",18 de agosto de 2018,may de 2018
,Hermosa!,"Me encantó, un emblema de Puebla, el espectáculo de luces nocturno muy bonito, algo que no te puedes perder en Puebla.","Monterrey, México",14 de agosto de 2018,ago de 2018
,Muy buen recorrido aunque no seas creyente,"Si van a Puebla, no se lo pierdan, es un buen paseo, es muy parecida a la catedral del Zócalo de la Ciudad de México.",,9 de agosto de 2018,jun de 2018
,Histórico,"Un ícono de Puebla, visita obligatoria, otra joya de la arquitectura poblana. Definitivamente merece la visita",,8 de agosto de 2018,ago de 2018
,Majestuosa,"Definitivamente es una de las catedrales mas hermosas de México, ademas de su imponente tamaño y detalle de todas y cada una de las figuras arquitectónicas que la adornan.","Ciudad de México, México",8 de agosto de 2018,ago de 2018
,Visita quinceañera Alondra,"Me encanto la catedral, excelente monumento, el altar bueno... esplendoroso, la misa muy rápida y entendible, lo que no me gusto fue que nos confesamos y hay un padre que te regaña por todo!! Jajajajajajaja bueno en fin en realidad la catedral excelente!!!","Ciudad del Carmen, México",8 de agosto de 2018,feb de 2018
,Visita obligada,Esta catedral es impresionante. Tanto por dentro como por fuera.Recomiendo ir cuando no hay misa para poder recorrerla toda.Realmente hermosa!,"Ciudad de México, México",8 de agosto de 2018,jul de 2018
,Definitivamente ua belleza visual!,"Después de la catedral Metropolitana, esta catedral es mi segunda preferida. Todo hermoso. Traten de no ir cuando hay misa. Este es otro templo en el que prohiben las fotos y video. Mi recomendación como guía certificado: mientras no vean una prohibición del INAH o IMBA, hagan caso omiso. Sean discretos al tomar las fotos sin flash, pero no tengan miedo, no los van a excomulgar ni correr del lugar. Cualquier explicación que les den no resulta ni válida ni lógica. Adelante, disfrútenla! Y si sigue una exposición Tesoros de la Catedral en el piso superior de la Casa de Cultura de Puebla, es un buen extra antes de la visita a Catedral","Playa del Carmen, México",6 de agosto de 2018,may de 2018
,Impresionante ,"Majestuosa, impresionante así luce la Catedral  de Puebla , en un bello atardece, visiten esta hermosa ciudad ","Municipio de Veracruz, México",5 de agosto de 2018,ago de 2018
,hermosa,"una hermosa  construcción digna de admirar, tanto el exterior como el interior, magnifico trabajo en el interior de la iglesia, muy recomendable visitarlo","Irapuato, México",4 de agosto de 2018,jul de 2018
,Hermosa!!,"Nos encantò La catedral, es majestuosa.. la altura, los candelabros y la arquitectura es simplemente bella.. no en balde es de las 3 más grandes de México..Vale muchísimo la pena darse una vuelta en la noche y disfrutar la iglesia iluminada..","Zitácuaro, México",1 de agosto de 2018,ago de 2018
,"Bien, espacios en remodelación.",Hay un exceso de vigilancia que torna densa la visita por un espacio que debería ser de calma y reflexión. Al momento de la visita había varias zonas en remodelación.,"Toluca, México",31 de julio de 2018,jul de 2018
,Bella catedral.,"Es una catedral hermosa que se podría llevar de calle la catedral de Guadalajara, se parece mucho a la basílica en la ciudad de México.",,30 de julio de 2018,jul de 2018
,Definitivamente la tiene que conocer,"Es un lugar majestuoso, imponente, por algo es de las mejores del país, si quieren sentir el arte, éste es el lugar ideal.","Tehuacán, México",26 de julio de 2018,jul de 2018
,Muy hermoso,"El lugar es precioso, donde se puede apreciar el arte barroco con el que está decorado. Tiene un órgano impresionante. Es una visita obligada cuando vayas a Puebla.","Ciudad de México, México",24 de julio de 2018,abr de 2018
,Un must de Puebla,"Impresionate obra barroca-neoclasica. Los viernes y sabados a las 8.30 y 9.15 pm hay un espectaculo de luz y sonido precioso que se proyecta sobre su fachada en forma gratuita. Lo vi dos veces desde dos terrazas: Sky (se accede desde el hotel Encanto) y desde Atico 303. En Sky paran la musica y luces al momento de  la exhibicion,","Buenos Aires, Argentina",24 de julio de 2018,jul de 2018
,Una de las mejores Catedrales nivel Nacional,"La Catedral de la Ciudad de Puebla sin duda es una de las mejores a nivel nacional, siendo que he conocido casi la mayoría de ellas, sin duda la de Puebla tiene una diseño e infraestructura que cabe resaltar al igual que el color gótico que tiene por el paso de los años, hay épocas en el año en las que ponen una exposición de luces sobre ella, recomendable asistir.","Puebla, México",23 de julio de 2018,sept de 2017
,Los ángeles a la vista con sólo una mirada,Dicen que una de sus campanas pesaba tanto que fueron los ángeles quienes la terminaron subiendo a una de sus cúpulas.Esta edificación conserva tan bien la mano de obra del siglo XVIII que te trasmite el ambiente de una ciudad con cientos de años de historia.,,16 de julio de 2018,mar de 2018
,Majestuosa,"una catedral incomparable, llena de un valor historico religioso que se debe conocer.  en la noche se relata la historia de esta catedral al mismo tiempo que proyecta luces de mil colores ",,14 de julio de 2018,jul de 2018
,Vivir la Historia desde la construcción,"Desde que conozco Puebla, la catedral de esta hermosa ciudad, representa aparte de un arraigo religioso, una parte arquitectónica muy relevante ya que es una construcción con muchísimos detalles tanto en su exterior como en el interior de este bello templo combinando la innovación europea pero con el toque de mano de obra de los nativos de esta zona que embellecen cada rasgo y acabado finamente detallado, con sus obras pictóricas de época y con gran acústica para escuchar el sermón o la. Misa.Este monumento es uno de tantas iglesias que tienen esa belleza que debes conocer visitándolas y recorriendo el primer cuadro de la ciudad","Puebla, México",12 de julio de 2018,nov de 2017
,La más hermosa,Catedral preciosa!! Impresionante historia!! Nos la pasamos increíble y aprendimos muchísimo de la ciudad de Puebla 😍,"Puebla, México",9 de julio de 2018,may de 2018
,Siempre es un lugar para disfrutar,"Es el n lugar fascinante de visitar, su arquitectura y arte es extraordinario y realmente se disfruta de sobremanera tanto el lugar como los aledaños","Puebla, México",9 de julio de 2018,may de 2018
,Bonito edificio,"La catedral es bastante bonita, su interior recuerda a la Catedral de Sevilla y a la Iglesia de Santa María en Arcos de la Frontera, España. Es el único edificio de Mexico que guarda un escudo de armas español. En YouTube puedes consultar un vídeo sobre ella. Recomendable.","Granada, España",6 de julio de 2018,jul de 2018
,La más Bonita de Mexico,"Todo en la catedral es impresionante y hermoso, desde la entrada el órgano, los detalles y lo bien cuidados que está, si te impone desde afuera, una vez que entres te va a imponer mucho más","Puebla, México",6 de julio de 2018,jul de 2018
,Hermoso lugar,"Hermosa arquitectura, es un lugar maravilloso para ir a visitar. Y a las proyecciones que hacen a las 8 pm son espectaculares!.Todo a la redonda tambien es historia. Uno de mis lugares favoritos de Puebla.","Villahermosa, México",6 de julio de 2018,jul de 2018
,ESPECTACULAR,"No te puede faltar cuando visites Puebla. Hermosa, imponente, rica, majestuosa, magnífica.En cada rincón hay una obra de arte, necesitas visitarla con calma y de preferencia con un guía culto para que te explique la riqueza artística y cultural que posee este magnífico inmueble.Regularmente no muestra elOchavo y el salón de los gobelinos, pero si lo logras, será la cereza del pastel. ","Atlixco, México",5 de julio de 2018,jul de 2018
,Hermosa arquitectura,"Es de admirarse la arquitectura de entre los siglos XVI Y VII, se dice que se llevaron 74 años en construirla. Los acabados externos e internos son una maravilla. Vale la pena verla tanto de día como de noche ya que cuenta con una iluminación que la hacen aun más majestuosa. Muy recomendable visitarla. ","Acapulco, México",26 de junio de 2018,abr de 2018
,El inicio de todo citytour poblano...,"El punto medular poblano para comenzar la aventura de conocer la historia, arquitectura, artes, gastronomìa y sobretodo...la fenomenal historia de la Ciudad de los Àngeles","Puebla, México",20 de junio de 2018,may de 2018
,"Bellisímo sitio, arquitectura y vista","Sin duda todo en la Capital, tiene un motivo de admiración pero la Catedral, siempre será un punto más que interesante en este sitio.","Santiago de Querétaro, México",19 de junio de 2018,jun de 2018
,Lo mejor de Puebla,"No puedo decir solo un mes en que visitó la catedral de Puebla, la visitó casi a diario, es hermosa ir llegando cerca de ella pues camino de mi casa al centro de la ciudad y la veo y siento me invita a llegar y ver su majestuosidad, historia, misticismo y no dejo no dejaré nunca de admirarla, sea de día o de noche. Sea por fuera o por dentro y poder adentrarse en los llamados los secretos de la catedral es precioso no duden en venir y disfrutarla como lo hago yo",,18 de junio de 2018,jun de 2018
,"Una recomendabke visita a la catedral de Puebla, reliquia, de  primeras catedrales en Mexico colonial","Una recomendabke visita a la catedral de Puebla, reliquia, de  primeras catedrales en Mexico colonial",,18 de junio de 2018,jul de 2017
,Excelente para visitar.,"una de las construcciones más bonitas de la ciudad de Puebla, el estar cerca de la misma impone, como es que hace 500 años pudieron construir esta iglesia con tan poca tecnología.","Puebla, México",18 de junio de 2018,may de 2018
,Imponente esta Catedral,"Me llamaron la atención los ángeles que se encuentran en sus cúpulas, tiene detalles  impresionantes!","Managua, Nicaragua",9 de junio de 2018,may de 2018
,Hermosa catedral ,"Tiene las torres más altas de Mexico. Es una catedral hermosa. Debes visitarla, por dentro es imponente. Es hermosa. ","San Pedro Sula, Honduras",9 de junio de 2018,jun de 2018
,Iglesia imponente en el corazón de la ciudad,"Sin duda alguna para todo visitante da la ciudad de Puebla éste es el sitio obligado para conocer, tanto por su belleza como por su arquitectura y sus obras de arte en el interior, uno de los puntos a destacar son el púlpito y el gran órgano que aún funciona dentro de este magnífico edificio.","Puebla, México",7 de junio de 2018,jun de 2018
,ÚNICO Y HERMOSA,"Es la Catedral de Puebla un lugar muy hermoso, tiene un órgano tubular gigantesco y único de su clase","Celaya, México",29 de mayo de 2018,may de 2018
,imponente,"se dice que los planos originales eran para la catedral e ciudad de México, y al ver su inponencia no queda duda de lo anterior ","Medellín, Colombia",24 de mayo de 2018,may de 2018
,Bonita misa,"Iglesia muy bonita con detalles de oro, me tocó escuchar misa y fue muy reconfortante, llena de turistas, agradable misa.","Veracruz, México",24 de mayo de 2018,mar de 2018
,"""Among us...❤️""...El monumento más representativo de la Ciudad de Puebla...D I V I N A !!!","""Among us...❤️""...Es una joya espectacular con tanta historia, con tantos detalles que debes explorar , un dato importante es que tardaron más de dos siglos en construir sus torres, y entre una y otra hubo más de 90 años de espera, y que las veas tal cual están actualmente.El Altar Mayor esconsiderado una de las obras maestras de este país, se realizó entre 1797 y 1818. El diseño fue de Manuel Tolsá. Sobre esta pieza de arquitectura y diseño se encuentra una de las joyas del barroco mexicano: la cúpula pintada por Cristobal de Villalpando, siendo algo magestuoso y única obra en su estilo en Latinoamérica, ya que durante el virreinato no se realizó alguna obra similar en otro espacio religioso. Te recomiendo que al visitar la Catedral te ingresarás a un mundo de colores y formas artísticas que han hecho que sea considerada como una de las grandes obras arquitectónicas de América.....y de las más bonitas en el mundo, te invito a que descubras por qué los monumentos de Puebla hacen que sea una ciudad fascinante, misteriosa y con gran valor histórico","Ciudad de México, México",22 de mayo de 2018,abr de 2018
,Hermosa catedral ,"Es muy grande e imponente. Es mucho mas bella e impresionante por dentro que por fuera. Vale mucho la pena visitarla, su arquitectura una joya.","Guadalajara, México",21 de mayo de 2018,may de 2018
,Impresionante su arquitectura,"Esta catedral es increíble para mi, podría decir que es mi favorita de México, pues su arquitectura es impresionante.",México,20 de mayo de 2018,may de 2018
,Hermosa!!!,"Es una de las catedrales mas bellas que he visitado, es impresionante lo grande que es y todos los detalles que tiene. No dejen de visitarla, es algo que tienen que ver con sus propios ojos, ya que no dejan tomar fotografias.","Mexicali, México",9 de mayo de 2018,may de 2018
,Impresionante,"Es necesario tomar un buen tiempo para poder admirar todos los detalles con los que fue construida la basílica,merece su tiempo para admirarla por completo.","Bucaramanga, Colombia",8 de mayo de 2018,feb de 2018
,Visita obligada.,"Se tenga la religión que se tenga es una visita obligada en la ciudad. Es una Basílica realmente hermosa, muy bien mantenida y conservada, no se cobra para entrar, algo poco común en este tipo de paseos.","Rio Gallegos, Argentina",6 de mayo de 2018,may de 2018
,Grandiosa en el Centro de Puebla,"Interesante Catedral, tanto en su arquitectura como en su historia que habla de que se cambiaron los planos entre la de DF y la de Puebla. Es una visita imprescindible en Puebla.","Cádiz, España",6 de mayo de 2018,oct de 2017
,muy bella,a pesar que sigue en reparación no deja de tener ese toque místico el cual no puede dejarse sin visitar en un viaje al centro de puebla,"cuernavaca, Mexico",5 de mayo de 2018,may de 2018
,Hermosa!,"Me encanto su historia, esta super bonita por dentro, vale la pena conocerla. Puedes caminar dentro de ella siempre y cuando no haya misa.","Monterrey, México",2 de mayo de 2018,abr de 2018
,Espectacular,"Esta es una de las catedrales mas bonitas de todo Mexico. Increible. Vale la pena visitarla. Para mi esta en el top tres. Morelia,Cd. Mex y Puebla.","Santiago de Querétaro, México",1 de mayo de 2018,abr de 2018
,Patrimonio de la humanidad,No cabe duda que esta mega estructura arquitectónica forma parte de un emblema de la Ciudad de Puebla... Tengo varios años visitando la Ciudad y siempre aprendo algo nuevo de este gran lugar.,"Torreón, México",1 de mayo de 2018,abr de 2018
,Hermosa,"Definitivamente una hermosa iglesia, muy parecida a la Catedral de la Ciudad de México y vale la pena conocerla.A la ciudad de Puebla la llaman Puebla de los Ángeles porque dice la leyenda que cuando terminaron de construir la Catedral no sabían como iban a subir la campana de 8 mil kilos a las torres y una noche se van a dormir los poblanos y al despertar escuchan las campanas de la catedral y no logran descifrar quien la subió y deciden atribuirles a los Ángeles dicha labor.Es una bella leyenda al igual que la Catedral.","Ciudad de México, México",30 de abril de 2018,abr de 2018
,Visita obligada ,"Caminando por el Centro Histórico de Puebla no puedes dejar de visitar la Catedral, su estado de conservación y cuidado es alto, es fácil acceder a ella y sólo limitan el paso al altar mayor cuando se está llevando a cabo una misa, conviene verla con detalle, su fachada es muy bonita ","Ciudad de México, México",30 de abril de 2018,abr de 2018
,Muy interesante ,Realmente me pareció muy interesante y además me gusto mucho esta catedral. Ayuda a conocer más de nuestra historia. ,"Guadalajara, México",27 de abril de 2018,abr de 2018
